date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_18 09:30;35;0;0;practice;1;25;1;7;18;0;0;0.20999999999999999;0.79000000000000004;0.0;0.0;92;45;33;13;0.41999999999999998;0.17999999999999999;0.22;0.17999999999999999;1;12.665401954093113;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;2;64;1;44;60;96;45;0.53000000000000003;0.10000000000000001;0.029999999999999999;0.34000000000000002;88;20;43;31;0.47999999999999998;0.38;0.050000000000000003;0.089999999999999997;1;23.19955881522833;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;3;33;1;54;82;55;71;0.56000000000000005;0.20999999999999999;0.02;0.20999999999999999;13;99;0;0;0.5;0.5;0.0;0.0;0;7.999970814325252;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;4;75;1;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;0;21.166146349160726;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;5;19;0;25;73;0;0;0.69999999999999996;0.29999999999999999;0.0;0.0;87;84;1;86;0.040000000000000001;0.59999999999999998;0.28000000000000003;0.080000000000000002;1;13.066366300103027;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;6;46;1;79;57;98;81;0.67000000000000004;0.070000000000000007;0.20999999999999999;0.050000000000000003;1;76;0;0;0.56000000000000005;0.44;0.0;0.0;0;11.799791402605706;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;7;20;0;32;11;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;86;42;65;0.45000000000000001;0.38;0.050000000000000003;0.12;1;11.083084880922343;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;8;22;1;84;87;0;0;0.17000000000000001;0.82999999999999996;0.0;0.0;3;24;41;83;0.68000000000000005;0.11;0.10000000000000001;0.11;0;13.51689754352833;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;9;50;1;17;12;21;14;0.55000000000000004;0.34000000000000002;0.059999999999999998;0.049999999999999899;13;93;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;4.599859908761118;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;10;4;1;40;59;0;0;0.19;0.81000000000000005;0.0;0.0;10;88;13;45;0.56000000000000005;0.28999999999999998;0.01;0.14000000000000001;0;10.883114579751918;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;11;10;1;34;59;0;0;0.16;0.83999999999999997;0.0;0.0;21;61;96;7;0.19;0.01;0.5;0.29999999999999999;1;10.63308090397345;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;12;73;1;99;88;95;28;0.83999999999999997;0.14000000000000001;0.01;0.01;90;93;10;74;0.080000000000000002;0.46000000000000002;0.34999999999999998;0.11;0;10.216376499053013;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;13;56;0;47;52;64;10;0.77000000000000002;0.040000000000000001;0.11;0.080000000000000002;1;5;12;99;0.14000000000000001;0.28999999999999998;0.27000000000000002;0.29999999999999999;0;14.61648483884369;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;14;37;1;50;66;99;12;0.26000000000000001;0.71999999999999997;0.01;0.01;22;90;0;0;0.37;0.63;0.0;0.0;0;10.96657855372473;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;15;21;1;59;69;0;0;0.34000000000000002;0.66000000000000003;0.0;0.0;64;18;5;24;0.14999999999999999;0.040000000000000001;0.51000000000000001;0.29999999999999999;0;6.549748746619571;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;16;65;1;35;15;77;1;0.62;0.33000000000000002;0.029999999999999999;0.02;68;3;25;96;0.38;0.28000000000000003;0.28000000000000003;0.059999999999999901;1;13.899263558830626;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;17;8;1;20;44;0;0;0.26000000000000001;0.73999999999999999;0.0;0.0;99;3;69;24;0.20999999999999999;0.60999999999999999;0.12;0.060000000000000102;0;8.316485929297642;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;18;31;1;72;59;40;92;0.59999999999999998;0.34999999999999998;0.02;0.029999999999999999;97;29;0;0;0.38;0.62;0.0;0.0;0;9.216418192874471;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;19;6;0;42;59;0;0;0.35999999999999999;0.64000000000000001;0.0;0.0;77;19;6;7;0.44;0.14999999999999999;0.17999999999999999;0.23000000000000001;0;5.483130038538093;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;20;14;0;92;56;0;0;0.11;0.89000000000000001;0.0;0.0;97;31;51;4;0.58999999999999997;0.22;0.080000000000000002;0.11;1;6.499780305635113;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;21;38;0;51;89;10;60;0.57999999999999996;0.029999999999999999;0.080000000000000002;0.31;8;84;0;0;0.33000000000000002;0.67000000000000004;0.0;0.0;0;5.466677015286905;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;22;54;0;69;80;22;55;0.27000000000000002;0.31;0.059999999999999998;0.35999999999999999;52;2;49;90;0.059999999999999998;0.33000000000000002;0.20000000000000001;0.40999999999999998;0;7.749821678734179;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;23;40;0;29;65;30;41;0.70999999999999996;0.01;0.14999999999999999;0.13;2;59;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;0;2.6665546278857164;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;24;3;0;20;70;0;0;0.13;0.87;0.0;0.0;95;19;80;73;0.31;0.57999999999999996;0.029999999999999999;0.080000000000000002;1;9.383342612881279;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;25;43;1;11;17;21;44;0.16;0.46000000000000002;0.25;0.13;2;66;0;0;0.44;0.56000000000000005;0.0;0.0;0;8.383260828847597;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;26;5;1;23;58;0;0;0.71999999999999997;0.28000000000000003;0.0;0.0;94;12;52;3;0.11;0.84999999999999998;0.029999999999999999;0.01;1;9.94972142113079;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;27;47;0;91;99;90;78;0.93000000000000005;0.040000000000000001;0.02;0.0099999999999999499;10;87;0;0;0.23000000000000001;0.77000000000000002;0.0;0.0;0;5.233279174128938;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;28;13;1;15;25;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;3;43;35;73;0.44;0.40000000000000002;0.01;0.14999999999999999;1;6.299836303644042;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;29;69;1;38;74;27;73;0.22;0.19;0.45000000000000001;0.14000000000000001;1;97;79;84;0.28000000000000003;0.45000000000000001;0.17000000000000001;0.10000000000000001;1;5.999961192674391;39;27;20;2;
2019_03_18 09:30;35;0;0;practice;30;55;1;53;11;80;74;0.31;0.37;0.28000000000000003;0.039999999999999897;6;93;98;96;0.69999999999999996;0.22;0.050000000000000003;0.029999999999999999;0;7.09982591226094;39;27;20;2;
