date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_02_22 10:02;8;0;1;practice;1;49;1;14;31;42;22;0.77000000000000002;0.089999999999999997;0.02;0.12;87;28;0;0;0.68000000000000005;0.32000000000000001;0.0;0.0;0;5.869293847889821;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;2;39;0;53;65;48;75;0.92000000000000004;0.029999999999999999;0.01;0.040000000000000001;16;83;0;0;0.31;0.68999999999999995;0.0;0.0;0;2.1514503144962873;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;3;40;0;29;65;30;41;0.70999999999999996;0.01;0.14999999999999999;0.13;2;59;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;0;1.460967060218536;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;4;10;0;34;59;0;0;0.16;0.83999999999999997;0.0;0.0;21;61;96;7;0.19;0.01;0.5;0.29999999999999999;1;3.1821401412062187;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;5;12;0;45;86;0;0;0.97999999999999998;0.02;0.0;0.0;6;23;95;81;0.14999999999999999;0.40999999999999998;0.050000000000000003;0.39000000000000001;1;8.525807121017351;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;6;32;0;21;86;16;78;0.45000000000000001;0.41999999999999998;0.050000000000000003;0.080000000000000099;95;9;0;0;0.42999999999999999;0.56999999999999995;0.0;0.0;0;8.15554994626109;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;7;55;0;53;11;80;74;0.31;0.37;0.28000000000000003;0.039999999999999897;6;93;98;96;0.69999999999999996;0.22;0.050000000000000003;0.029999999999999999;0;9.97688945651771;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;8;16;1;50;42;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;97;2;56;31;0.35999999999999999;0.16;0.16;0.32000000000000001;1;1.4408977237781073;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;9;61;0;51;48;56;88;0.91000000000000003;0.02;0.01;0.059999999999999998;78;21;14;82;0.55000000000000004;0.29999999999999999;0.070000000000000007;0.080000000000000002;1;1.3310018054162356;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;10;56;1;47;52;64;10;0.77000000000000002;0.040000000000000001;0.11;0.080000000000000002;1;5;12;99;0.14000000000000001;0.28999999999999998;0.27000000000000002;0.29999999999999999;1;1.2007873397005824;22;6;22;2;nein
2019_02_22 10:02;8;0;1;practice;11;28;1;37;83;75;8;0.83999999999999997;0.070000000000000007;0.01;0.080000000000000002;94;2;0;0;0.19;0.81000000000000005;0.0;0.0;0;4.7132830057717;22;6;22;2;nein
