date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_04_04 13:48;61;0;0;practice;1;28;1;37;83;75;8;0.83999999999999997;0.070000000000000007;0.01;0.080000000000000002;94;2;0;0;0.19;0.81000000000000005;0.0;0.0;0;10.087436077376879;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;2;27;0;68;43;98;36;0.54000000000000004;0.44;0.01;0.0099999999999999603;97;13;0;0;0.27000000000000002;0.72999999999999998;0.0;0.0;0;13.17919727554272;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;3;37;1;50;66;99;12;0.26000000000000001;0.71999999999999997;0.01;0.01;22;90;0;0;0.37;0.63;0.0;0.0;1;8.715908041228658;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;4;57;1;39;68;59;91;0.73999999999999999;0.040000000000000001;0.14999999999999999;0.070000000000000007;9;22;40;84;0.29999999999999999;0.32000000000000001;0.040000000000000001;0.34000000000000002;1;9.876897151610365;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;5;35;1;84;95;4;35;0.89000000000000001;0.050000000000000003;0.01;0.050000000000000003;5;98;0;0;0.19;0.81000000000000005;0.0;0.0;1;9.266516605128118;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;6;1;1;67;36;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;1;4;81;77;0.25;0.54000000000000004;0.14000000000000001;0.070000000000000007;0;9.996845885217681;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;7;49;0;14;31;42;22;0.77000000000000002;0.089999999999999997;0.02;0.12;87;28;0;0;0.68000000000000005;0.32000000000000001;0.0;0.0;1;4.273036520248752;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;8;4;1;40;59;0;0;0.19;0.81000000000000005;0.0;0.0;10;88;13;45;0.56000000000000005;0.28999999999999998;0.01;0.14000000000000001;0;3.912752835944957;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;9;50;0;17;12;21;14;0.55000000000000004;0.34000000000000002;0.059999999999999998;0.049999999999999899;13;93;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;4.272884491531158;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;10;65;1;35;15;77;1;0.62;0.33000000000000002;0.029999999999999999;0.02;68;3;25;96;0.38;0.28000000000000003;0.28000000000000003;0.059999999999999901;0;6.404584660110004;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;11;45;1;37;40;75;23;0.54000000000000004;0.38;0.059999999999999998;0.02;1;90;0;0;0.28000000000000003;0.71999999999999997;0.0;0.0;1;2.3516735346868245;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;12;31;0;72;59;40;92;0.59999999999999998;0.34999999999999998;0.02;0.029999999999999999;97;29;0;0;0.38;0.62;0.0;0.0;0;7.80541190160352;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;13;7;0;13;31;0;0;0.51000000000000001;0.48999999999999999;0.0;0.0;8;79;42;18;0.85999999999999999;0.089999999999999997;0.02;0.029999999999999999;0;6.104173990131585;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;14;55;0;53;11;80;74;0.31;0.37;0.28000000000000003;0.039999999999999897;6;93;98;96;0.69999999999999996;0.22;0.050000000000000003;0.029999999999999999;0;8.365728814124623;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;15;24;1;19;38;0;0;0.89000000000000001;0.11;0.0;0.0;45;76;95;57;0.29999999999999999;0.22;0.40000000000000002;0.080000000000000002;1;5.073439171834934;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;16;39;0;53;65;48;75;0.92000000000000004;0.029999999999999999;0.01;0.040000000000000001;16;83;0;0;0.31;0.68999999999999995;0.0;0.0;0;6.114374026567248;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;17;15;1;24;59;0;0;0.56999999999999995;0.42999999999999999;0.0;0.0;9;8;80;22;0.31;0.10000000000000001;0.55000000000000004;0.039999999999999897;1;4.513094996779955;41;68;22;1;
2019_04_04 13:48;61;0;0;practice;18;51;1;38;13;51;84;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;4;89;35;16;0.80000000000000004;0.089999999999999997;0.059999999999999998;0.050000000000000003;0;6.12415293704089;41;68;22;1;
