date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_21 14:15;50;0;1;practice;1;47;0;91;99;90;78;0.93000000000000005;0.040000000000000001;0.02;0.0099999999999999499;10;87;0;0;0.23000000000000001;0.77000000000000002;0.0;0.0;0;15.881656776267846;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;2;24;1;19;38;0;0;0.89000000000000001;0.11;0.0;0.0;45;76;95;57;0.29999999999999999;0.22;0.40000000000000002;0.080000000000000002;1;11.41599168956327;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;3;44;1;69;48;22;63;0.39000000000000001;0.40999999999999998;0.19;0.01;1;94;0;0;0.22;0.78000000000000003;0.0;0.0;1;13.032611536792501;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;4;37;1;50;66;99;12;0.26000000000000001;0.71999999999999997;0.01;0.01;22;90;0;0;0.37;0.63;0.0;0.0;0;17.49918778245228;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;5;14;0;92;56;0;0;0.11;0.89000000000000001;0.0;0.0;97;31;51;4;0.58999999999999997;0.22;0.080000000000000002;0.11;0;7.416362439212207;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;6;7;0;13;31;0;0;0.51000000000000001;0.48999999999999999;0.0;0.0;8;79;42;18;0.85999999999999999;0.089999999999999997;0.02;0.029999999999999999;0;6.799597306870055;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;7;49;0;14;31;42;22;0.77000000000000002;0.089999999999999997;0.02;0.12;87;28;0;0;0.68000000000000005;0.32000000000000001;0.0;0.0;1;6.666316336044474;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;8;35;1;84;95;4;35;0.89000000000000001;0.050000000000000003;0.01;0.050000000000000003;5;98;0;0;0.19;0.81000000000000005;0.0;0.0;0;10.849415026970746;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;9;16;0;50;42;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;97;2;56;31;0.35999999999999999;0.16;0.16;0.32000000000000001;0;11.632691972789871;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;10;38;1;51;89;10;60;0.57999999999999996;0.029999999999999999;0.080000000000000002;0.31;8;84;0;0;0.33000000000000002;0.67000000000000004;0.0;0.0;0;10.399368891730774;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;11;3;1;20;70;0;0;0.13;0.87;0.0;0.0;95;19;80;73;0.31;0.57999999999999996;0.029999999999999999;0.080000000000000002;0;7.683040480666023;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;12;29;0;66;40;92;49;0.46999999999999997;0.10000000000000001;0.34000000000000002;0.089999999999999997;8;94;0;0;0.44;0.56000000000000005;0.0;0.0;0;4.833164903093348;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;13;21;1;59;69;0;0;0.34000000000000002;0.66000000000000003;0.0;0.0;64;18;5;24;0.14999999999999999;0.040000000000000001;0.51000000000000001;0.29999999999999999;0;11.03284566070488;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;14;42;1;23;45;91;22;0.72999999999999998;0.02;0.20000000000000001;0.050000000000000003;2;86;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;0;9.116286781909366;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;15;62;1;65;52;74;55;0.16;0.12;0.14999999999999999;0.56999999999999995;72;86;2;68;0.12;0.53000000000000003;0.22;0.13;0;16.03248709832951;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;16;22;1;84;87;0;0;0.17000000000000001;0.82999999999999996;0.0;0.0;3;24;41;83;0.68000000000000005;0.11;0.10000000000000001;0.11;0;9.966126759817598;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;17;46;0;79;57;98;81;0.67000000000000004;0.070000000000000007;0.20999999999999999;0.050000000000000003;1;76;0;0;0.56000000000000005;0.44;0.0;0.0;0;6.816475716699642;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;18;63;1;24;82;6;96;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;73;10;71;22;0.31;0.51000000000000001;0.050000000000000003;0.13;0;19.26561678661983;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;19;19;1;25;73;0;0;0.69999999999999996;0.29999999999999999;0.0;0.0;87;84;1;86;0.040000000000000001;0.59999999999999998;0.28000000000000003;0.080000000000000002;1;10.316082035736144;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;20;23;0;99;93;0;0;0.57999999999999996;0.41999999999999998;0.0;0.0;64;10;80;81;0.13;0.55000000000000004;0.02;0.29999999999999999;0;8.383015496758162;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;21;31;1;72;59;40;92;0.59999999999999998;0.34999999999999998;0.02;0.029999999999999999;97;29;0;0;0.38;0.62;0.0;0.0;0;5.599659333670388;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;22;72;1;86;85;97;43;0.51000000000000001;0.14999999999999999;0.33000000000000002;0.0099999999999999499;72;29;10;90;0.01;0.11;0.65000000000000002;0.23000000000000001;0;11.099386242558467;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;23;71;1;94;87;26;75;0.71999999999999997;0.23999999999999999;0.02;0.02;90;27;12;83;0.16;0.73999999999999999;0.02;0.080000000000000002;0;7.699578288310477;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;24;4;1;40;59;0;0;0.19;0.81000000000000005;0.0;0.0;10;88;13;45;0.56000000000000005;0.28999999999999998;0.01;0.14000000000000001;0;8.499516197366574;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;25;41;0;19;54;51;8;0.76000000000000001;0.070000000000000007;0.16;0.0099999999999999794;2;77;0;0;0.54000000000000004;0.46000000000000002;0.0;0.0;1;13.399293843792293;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;26;33;0;54;82;55;71;0.56000000000000005;0.20999999999999999;0.02;0.20999999999999999;13;99;0;0;0.5;0.5;0.0;0.0;0;20.26570402183188;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;27;15;1;24;59;0;0;0.56999999999999995;0.42999999999999999;0.0;0.0;9;8;80;22;0.31;0.10000000000000001;0.55000000000000004;0.039999999999999897;0;11.765973585050233;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;28;13;0;15;25;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;3;43;35;73;0.44;0.40000000000000002;0.01;0.14999999999999999;1;11.166115085693491;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;29;55;1;53;11;80;74;0.31;0.37;0.28000000000000003;0.039999999999999897;6;93;98;96;0.69999999999999996;0.22;0.050000000000000003;0.029999999999999999;0;18.53234325644553;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;30;60;1;39;93;27;78;0.85999999999999999;0.02;0.11;0.01;22;5;62;95;0.059999999999999998;0.56999999999999995;0.14000000000000001;0.23000000000000001;0;18.682236441419263;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;31;56;1;47;52;64;10;0.77000000000000002;0.040000000000000001;0.11;0.080000000000000002;1;5;12;99;0.14000000000000001;0.28999999999999998;0.27000000000000002;0.29999999999999999;0;8.832835205309493;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;32;28;0;37;83;75;8;0.83999999999999997;0.070000000000000007;0.01;0.080000000000000002;94;2;0;0;0.19;0.81000000000000005;0.0;0.0;0;10.866019864612099;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;33;43;1;11;17;21;44;0.16;0.46000000000000002;0.25;0.13;2;66;0;0;0.44;0.56000000000000005;0.0;0.0;0;11.099439802412235;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;34;6;1;42;59;0;0;0.35999999999999999;0.64000000000000001;0.0;0.0;77;19;6;7;0.44;0.14999999999999999;0.17999999999999999;0.23000000000000001;0;8.182798499169621;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;35;26;0;24;46;74;59;0.29999999999999999;0.11;0.25;0.34000000000000002;91;6;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;0;3.7997512513602487;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;36;58;0;44;50;85;42;0.38;0.57999999999999996;0.02;0.02;37;88;19;12;0.20000000000000001;0.29999999999999999;0.46000000000000002;0.040000000000000001;0;13.59925683297024;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;37;69;0;38;74;27;73;0.22;0.19;0.45000000000000001;0.14000000000000001;1;97;79;84;0.28000000000000003;0.45000000000000001;0.17000000000000001;0.10000000000000001;1;16.96589327734091;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;38;50;1;17;12;21;14;0.55000000000000004;0.34000000000000002;0.059999999999999998;0.049999999999999899;13;93;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;8.482818030876842;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;39;39;0;53;65;48;75;0.92000000000000004;0.029999999999999999;0.01;0.040000000000000001;16;83;0;0;0.31;0.68999999999999995;0.0;0.0;0;16.299135313038278;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;40;18;1;47;36;0;0;0.089999999999999997;0.91000000000000003;0.0;0.0;2;44;81;9;0.20000000000000001;0.25;0.51000000000000001;0.040000000000000001;0;10.482773130400346;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;41;74;0;36;46;10;12;0.11;0.19;0.65000000000000002;0.049999999999999899;92;24;79;19;0.51000000000000001;0.40999999999999998;0.02;0.059999999999999998;1;6.69958887199391;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;42;1;1;67;36;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;1;4;81;77;0.25;0.54000000000000004;0.14000000000000001;0.070000000000000007;0;8.216207340137771;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;43;2;1;41;60;0;0;0.97999999999999998;0.02;0.0;0.0;10;14;97;6;0.54000000000000004;0.17000000000000001;0.12;0.17000000000000001;0;8.032846622858415;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;44;70;1;21;42;14;63;0.96999999999999997;0.01;0.01;0.01;70;2;6;76;0.23999999999999999;0.42999999999999999;0.01;0.32000000000000001;1;6.9828739961139945;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;45;40;1;29;65;30;41;0.70999999999999996;0.01;0.14999999999999999;0.13;2;59;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;0;7.832841298944913;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;46;54;1;69;80;22;55;0.27000000000000002;0.31;0.059999999999999998;0.35999999999999999;52;2;49;90;0.059999999999999998;0.33000000000000002;0.20000000000000001;0.40999999999999998;1;12.116000060294937;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;47;68;1;39;58;40;8;0.48999999999999999;0.44;0.02;0.050000000000000003;92;83;51;2;0.57999999999999996;0.13;0.02;0.27000000000000002;1;27.24868032688846;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;48;64;0;44;60;96;45;0.53000000000000003;0.10000000000000001;0.029999999999999999;0.34000000000000002;88;20;43;31;0.47999999999999998;0.38;0.050000000000000003;0.089999999999999997;0;13.365932148323736;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;49;61;0;51;48;56;88;0.91000000000000003;0.02;0.01;0.059999999999999998;78;21;14;82;0.55000000000000004;0.29999999999999999;0.070000000000000007;0.080000000000000002;0;10.982713957987471;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;50;65;0;35;15;77;1;0.62;0.33000000000000002;0.029999999999999999;0.02;68;3;25;96;0.38;0.28000000000000003;0.28000000000000003;0.059999999999999901;1;19.982251803797226;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;51;9;1;57;44;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;38;35;64;95;0.34000000000000002;0.45000000000000001;0.089999999999999997;0.12;1;4.699690539501717;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;52;75;0;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;0;8.032825134773702;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;53;48;1;20;25;24;35;0.32000000000000001;0.13;0.48999999999999999;0.059999999999999901;44;76;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;1;5.833074460704665;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;54;34;1;57;23;66;79;0.56000000000000005;0.23000000000000001;0.13;0.079999999999999905;85;9;0;0;0.56000000000000005;0.44;0.0;0.0;0;8.266344495057638;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;55;25;1;7;18;0;0;0.20999999999999999;0.79000000000000004;0.0;0.0;92;45;33;13;0.41999999999999998;0.17999999999999999;0.22;0.17999999999999999;1;7.216246788412718;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;56;20;1;32;11;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;86;42;65;0.45000000000000001;0.38;0.050000000000000003;0.12;1;14.032565032727689;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;57;32;1;21;86;16;78;0.45000000000000001;0.41999999999999998;0.050000000000000003;0.080000000000000099;95;9;0;0;0.42999999999999999;0.56999999999999995;0.0;0.0;0;7.899582970788288;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;58;36;0;56;89;86;77;0.66000000000000003;0.080000000000000002;0.14999999999999999;0.11;29;91;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;0;7.433057077806552;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;59;17;1;27;61;0;0;0.68999999999999995;0.31;0.0;0.0;3;91;69;43;0.29999999999999999;0.33000000000000002;0.27000000000000002;0.099999999999999895;1;19.465731475265784;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;60;73;0;99;88;95;28;0.83999999999999997;0.14000000000000001;0.01;0.01;90;93;10;74;0.080000000000000002;0.46000000000000002;0.34999999999999998;0.11;0;10.74951082534426;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;61;57;0;39;68;59;91;0.73999999999999999;0.040000000000000001;0.14999999999999999;0.070000000000000007;9;22;40;84;0.29999999999999999;0.32000000000000001;0.040000000000000001;0.34000000000000002;0;8.049689753744133;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;62;45;1;37;40;75;23;0.54000000000000004;0.38;0.059999999999999998;0.02;1;90;0;0;0.28000000000000003;0.71999999999999997;0.0;0.0;1;6.43297946412531;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;63;12;0;45;86;0;0;0.97999999999999998;0.02;0.0;0.0;6;23;95;81;0.14999999999999999;0.40999999999999998;0.050000000000000003;0.39000000000000001;0;18.265798954267666;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;64;5;0;23;58;0;0;0.71999999999999997;0.28000000000000003;0.0;0.0;94;12;52;3;0.11;0.84999999999999998;0.029999999999999999;0.01;1;11.866150717430173;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;65;30;1;54;78;85;25;0.20999999999999999;0.60999999999999999;0.089999999999999997;0.090000000000000094;87;20;0;0;0.58999999999999997;0.40999999999999998;0.0;0.0;0;10.566101038259148;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;66;27;0;68;43;98;36;0.54000000000000004;0.44;0.01;0.0099999999999999603;97;13;0;0;0.27000000000000002;0.72999999999999998;0.0;0.0;0;11.999453817775247;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;67;52;1;17;61;57;59;0.070000000000000007;0.050000000000000003;0.33000000000000002;0.55000000000000004;12;93;94;62;0.71999999999999997;0.16;0.080000000000000002;0.040000000000000001;0;12.382774317055919;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;68;11;1;10;44;0;0;0.48999999999999999;0.51000000000000001;0.0;0.0;88;12;54;50;0.17000000000000001;0.75;0.02;0.059999999999999998;1;5.032976192805108;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;69;51;1;38;13;51;84;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;4;89;35;16;0.80000000000000004;0.089999999999999997;0.059999999999999998;0.050000000000000003;0;13.732583345707098;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;70;8;0;20;44;0;0;0.26000000000000001;0.73999999999999999;0.0;0.0;99;3;69;24;0.20999999999999999;0.60999999999999999;0.12;0.060000000000000102;1;12.66596162227961;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;71;10;0;34;59;0;0;0.16;0.83999999999999997;0.0;0.0;21;61;96;7;0.19;0.01;0.5;0.29999999999999999;0;11.816133831643128;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;72;66;1;44;18;63;36;0.47999999999999998;0.10000000000000001;0.029999999999999999;0.39000000000000001;13;93;61;53;0.52000000000000002;0.45000000000000001;0.02;0.0099999999999999707;1;22.215453974285992;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;73;53;0;47;24;95;38;0.57999999999999996;0.28000000000000003;0.02;0.12;8;22;93;96;0.54000000000000004;0.34000000000000002;0.10000000000000001;0.0199999999999999;0;10.782727235698985;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;74;59;1;13;27;48;51;0.56999999999999995;0.13;0.13;0.17000000000000001;8;37;97;1;0.65000000000000002;0.16;0.14999999999999999;0.040000000000000001;0;9.716253363125361;22;69;21;2;
2019_03_21 14:15;50;0;1;practice;75;67;1;74;31;10;77;0.11;0.070000000000000007;0.77000000000000002;0.050000000000000003;2;23;8;97;0.56999999999999995;0.01;0.059999999999999998;0.35999999999999999;0;20.13223029967594;22;69;21;2;
2019_03_21 14:15;50;1;1;timed;1;139;1;44;31;16;8;0.79000000000000004;0.070000000000000007;0.13;0.0099999999999999499;92;58;2;88;0.55000000000000004;0.070000000000000007;0.34000000000000002;0.039999999999999897;1;4.675735493859065;22;69;21;2;
