date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_18 09:17;34;0;1;practice;1;27;0;68;43;98;36;0.54000000000000004;0.44;0.01;0.0099999999999999603;97;13;0;0;0.27000000000000002;0.72999999999999998;0.0;0.0;1;19.551454511456768;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;2;58;0;44;50;85;42;0.38;0.57999999999999996;0.02;0.02;37;88;19;12;0.20000000000000001;0.29999999999999999;0.46000000000000002;0.040000000000000001;0;38.79997151884436;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;3;32;1;21;86;16;78;0.45000000000000001;0.41999999999999998;0.050000000000000003;0.080000000000000099;95;9;0;0;0.42999999999999999;0.56999999999999995;0.0;0.0;0;18.58325365772771;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;4;6;0;42;59;0;0;0.35999999999999999;0.64000000000000001;0.0;0.0;77;19;6;7;0.44;0.14999999999999999;0.17999999999999999;0.23000000000000001;0;23.249897124654126;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;5;17;1;27;61;0;0;0.68999999999999995;0.31;0.0;0.0;3;91;69;43;0.29999999999999999;0.33000000000000002;0.27000000000000002;0.099999999999999895;1;24.616564101363565;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;6;34;1;57;23;66;79;0.56000000000000005;0.23000000000000001;0.13;0.079999999999999905;85;9;0;0;0.56000000000000005;0.44;0.0;0.0;1;14.633251877655539;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;7;14;0;92;56;0;0;0.11;0.89000000000000001;0.0;0.0;97;31;51;4;0.58999999999999997;0.22;0.080000000000000002;0.11;1;38.11662006940037;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;8;22;0;84;87;0;0;0.17000000000000001;0.82999999999999996;0.0;0.0;3;24;41;83;0.68000000000000005;0.11;0.10000000000000001;0.11;0;12.950049890132505;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;9;7;0;13;31;0;0;0.51000000000000001;0.48999999999999999;0.0;0.0;8;79;42;18;0.85999999999999999;0.089999999999999997;0.02;0.029999999999999999;0;24.999809484160778;59;86;38;1;kein
2019_03_18 09:17;34;0;1;practice;10;68;1;39;58;40;8;0.48999999999999999;0.44;0.02;0.050000000000000003;92;83;51;2;0.57999999999999996;0.13;0.02;0.27000000000000002;1;22.866735132628037;59;86;38;1;kein
