date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_04 09:21;18;0;1;practice;1;34;1;57;23;66;79;0.56000000000000005;0.23000000000000001;0.13;0.079999999999999905;85;9;0;0;0.56000000000000005;0.44;0.0;0.0;0;12.358593669318225;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;2;2;1;41;60;0;0;0.97999999999999998;0.02;0.0;0.0;10;14;97;6;0.54000000000000004;0.17000000000000001;0.12;0.17000000000000001;0;17.69968229206438;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;3;9;0;57;44;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;38;35;64;95;0.34000000000000002;0.45000000000000001;0.089999999999999997;0.12;0;10.149991436702976;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;4;1;0;67;36;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;1;4;81;77;0.25;0.54000000000000004;0.14000000000000001;0.070000000000000007;0;14.366396211879646;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;5;18;0;47;36;0;0;0.089999999999999997;0.91000000000000003;0.0;0.0;2;44;81;9;0.20000000000000001;0.25;0.51000000000000001;0.040000000000000001;0;3.333137264838115;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;6;26;1;24;46;74;59;0.29999999999999999;0.11;0.25;0.34000000000000002;91;6;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;9.516424531696657;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;7;10;0;34;59;0;0;0.16;0.83999999999999997;0.0;0.0;21;61;96;7;0.19;0.01;0.5;0.29999999999999999;0;9.866630660194915;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;8;39;1;53;65;48;75;0.92000000000000004;0.029999999999999999;0.01;0.040000000000000001;16;83;0;0;0.31;0.68999999999999995;0.0;0.0;0;6.433304746247359;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;9;7;1;13;31;0;0;0.51000000000000001;0.48999999999999999;0.0;0.0;8;79;42;18;0.85999999999999999;0.089999999999999997;0.02;0.029999999999999999;0;5.433298652515532;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;10;16;0;50;42;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;97;2;56;31;0.35999999999999999;0.16;0.16;0.32000000000000001;1;15.199757661905778;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;11;13;1;15;25;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;3;43;35;73;0.44;0.40000000000000002;0.01;0.14999999999999999;0;16.749695794491117;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;12;36;1;56;89;86;77;0.66000000000000003;0.080000000000000002;0.14999999999999999;0.11;29;91;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;0;5.86651327567597;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;13;70;0;21;42;14;63;0.96999999999999997;0.01;0.01;0.01;70;2;6;76;0.23999999999999999;0.42999999999999999;0.01;0.32000000000000001;1;12.799800702895936;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;14;24;0;19;38;0;0;0.89000000000000001;0.11;0.0;0.0;45;76;95;57;0.29999999999999999;0.22;0.40000000000000002;0.080000000000000002;1;4.133363246073259;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;15;21;1;59;69;0;0;0.34000000000000002;0.66000000000000003;0.0;0.0;64;18;5;24;0.14999999999999999;0.040000000000000001;0.51000000000000001;0.29999999999999999;0;20.382897075586015;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;16;58;0;44;50;85;42;0.38;0.57999999999999996;0.02;0.02;37;88;19;12;0.20000000000000001;0.29999999999999999;0.46000000000000002;0.040000000000000001;0;12.616535886628526;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;17;64;0;44;60;96;45;0.53000000000000003;0.10000000000000001;0.029999999999999999;0.34000000000000002;88;20;43;31;0.47999999999999998;0.38;0.050000000000000003;0.089999999999999997;0;37.34945371297499;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;18;29;1;66;40;92;49;0.46999999999999997;0.10000000000000001;0.34000000000000002;0.089999999999999997;8;94;0;0;0.44;0.56000000000000005;0.0;0.0;0;6.199853558001678;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;19;43;1;11;17;21;44;0.16;0.46000000000000002;0.25;0.13;2;66;0;0;0.44;0.56000000000000005;0.0;0.0;0;8.283175078047861;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;20;22;0;84;87;0;0;0.17000000000000001;0.82999999999999996;0.0;0.0;3;24;41;83;0.68000000000000005;0.11;0.10000000000000001;0.11;0;13.866429246320877;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;21;50;0;17;12;21;14;0.55000000000000004;0.34000000000000002;0.059999999999999998;0.049999999999999899;13;93;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;7.399866835922694;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;22;75;1;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;0;13.766793202474219;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;23;51;1;38;13;51;84;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;4;89;35;16;0.80000000000000004;0.089999999999999997;0.059999999999999998;0.050000000000000003;0;21.233324823490193;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;24;47;1;91;99;90;78;0.93000000000000005;0.040000000000000001;0.02;0.0099999999999999499;10;87;0;0;0.23000000000000001;0.77000000000000002;0.0;0.0;0;6.916514590639281;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;25;40;1;29;65;30;41;0.70999999999999996;0.01;0.14999999999999999;0.13;2;59;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;0;8.249863532478685;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;26;15;0;24;59;0;0;0.56999999999999995;0.42999999999999999;0.0;0.0;9;8;80;22;0.31;0.10000000000000001;0.55000000000000004;0.039999999999999897;0;3.5167131821531257;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;27;49;0;14;31;42;22;0.77000000000000002;0.089999999999999997;0.02;0.12;87;28;0;0;0.68000000000000005;0.32000000000000001;0.0;0.0;1;4.199865745465331;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;28;8;0;20;44;0;0;0.26000000000000001;0.73999999999999999;0.0;0.0;99;3;69;24;0.20999999999999999;0.60999999999999999;0.12;0.060000000000000102;0;9.183147752471314;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;29;11;1;10;44;0;0;0.48999999999999999;0.51000000000000001;0.0;0.0;88;12;54;50;0.17000000000000001;0.75;0.02;0.059999999999999998;1;6.066771265039279;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;30;27;0;68;43;98;36;0.54000000000000004;0.44;0.01;0.0099999999999999603;97;13;0;0;0.27000000000000002;0.72999999999999998;0.0;0.0;0;13.416558208930383;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;31;66;0;44;18;63;36;0.47999999999999998;0.10000000000000001;0.029999999999999999;0.39000000000000001;13;93;61;53;0.52000000000000002;0.45000000000000001;0.02;0.0099999999999999707;0;8.932998456040877;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;32;72;0;86;85;97;43;0.51000000000000001;0.14999999999999999;0.33000000000000002;0.0099999999999999499;72;29;10;90;0.01;0.11;0.65000000000000002;0.23000000000000001;0;11.499796020344093;54;28;22;2;
2019_03_04 09:21;18;0;1;practice;33;48;0;20;25;24;35;0.32000000000000001;0.13;0.48999999999999999;0.059999999999999901;44;76;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;1;4.599932391648508;54;28;22;2;
