date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_21 12:10;43;0;0;practice;1;45;0;37;40;75;23;0.54000000000000004;0.38;0.059999999999999998;0.02;1;90;0;0;0.28000000000000003;0.71999999999999997;0.0;0.0;0;14.408581431358925;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;2;61;1;51;48;56;88;0.91000000000000003;0.02;0.01;0.059999999999999998;78;21;14;82;0.55000000000000004;0.29999999999999999;0.070000000000000007;0.080000000000000002;1;14.559529414481403;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;3;24;1;19;38;0;0;0.89000000000000001;0.11;0.0;0.0;45;76;95;57;0.29999999999999999;0.22;0.40000000000000002;0.080000000000000002;1;5.7137044786572915;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;4;10;1;34;59;0;0;0.16;0.83999999999999997;0.0;0.0;21;61;96;7;0.19;0.01;0.5;0.29999999999999999;1;3.872530939823946;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;5;3;1;20;70;0;0;0.13;0.87;0.0;0.0;95;19;80;73;0.31;0.57999999999999996;0.029999999999999999;0.080000000000000002;0;3.031977672781295;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;6;20;0;32;11;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;86;42;65;0.45000000000000001;0.38;0.050000000000000003;0.12;0;6.754501300197489;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;7;46;1;79;57;98;81;0.67000000000000004;0.070000000000000007;0.20999999999999999;0.050000000000000003;1;76;0;0;0.56000000000000005;0.44;0.0;0.0;0;5.313445080609654;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;8;38;0;51;89;10;60;0.57999999999999996;0.029999999999999999;0.080000000000000002;0.31;8;84;0;0;0.33000000000000002;0.67000000000000004;0.0;0.0;1;3.9526595355721383;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;9;44;0;69;48;22;63;0.39000000000000001;0.40999999999999998;0.19;0.01;1;94;0;0;0.22;0.78000000000000003;0.0;0.0;1;5.833874601185016;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;10;29;0;66;40;92;49;0.46999999999999997;0.10000000000000001;0.34000000000000002;0.089999999999999997;8;94;0;0;0.44;0.56000000000000005;0.0;0.0;1;3.87262523139907;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;11;6;0;42;59;0;0;0.35999999999999999;0.64000000000000001;0.0;0.0;77;19;6;7;0.44;0.14999999999999999;0.17999999999999999;0.23000000000000001;0;8.515585050359277;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;12;52;0;17;61;57;59;0.070000000000000007;0.050000000000000003;0.33000000000000002;0.55000000000000004;12;93;94;62;0.71999999999999997;0.16;0.080000000000000002;0.040000000000000001;0;5.573593612291006;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;13;54;1;69;80;22;55;0.27000000000000002;0.31;0.059999999999999998;0.35999999999999999;52;2;49;90;0.059999999999999998;0.33000000000000002;0.20000000000000001;0.40999999999999998;1;6.574267444262205;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;14;5;1;23;58;0;0;0.71999999999999997;0.28000000000000003;0.0;0.0;94;12;52;3;0.11;0.84999999999999998;0.029999999999999999;0.01;0;8.975886372878904;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;15;15;1;24;59;0;0;0.56999999999999995;0.42999999999999999;0.0;0.0;9;8;80;22;0.31;0.10000000000000001;0.55000000000000004;0.039999999999999897;1;3.8726316457921257;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;16;21;0;59;69;0;0;0.34000000000000002;0.66000000000000003;0.0;0.0;64;18;5;24;0.14999999999999999;0.040000000000000001;0.51000000000000001;0.29999999999999999;0;2.991900866840979;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;17;75;0;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;0;13.969072363331634;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;18;65;0;35;15;77;1;0.62;0.33000000000000002;0.029999999999999999;0.02;68;3;25;96;0.38;0.28000000000000003;0.28000000000000003;0.059999999999999901;0;10.496869134839471;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;19;67;1;74;31;10;77;0.11;0.070000000000000007;0.77000000000000002;0.050000000000000003;2;23;8;97;0.56999999999999995;0.01;0.059999999999999998;0.35999999999999999;0;8.605733889931798;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;20;36;0;56;89;86;77;0.66000000000000003;0.080000000000000002;0.14999999999999999;0.11;29;91;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;6.474439606566875;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;21;58;1;44;50;85;42;0.38;0.57999999999999996;0.02;0.02;37;88;19;12;0.20000000000000001;0.29999999999999999;0.46000000000000002;0.040000000000000001;0;11.197437899055558;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;22;41;1;19;54;51;8;0.76000000000000001;0.070000000000000007;0.16;0.0099999999999999794;2;77;0;0;0.54000000000000004;0.46000000000000002;0.0;0.0;0;3.4422518624189706;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;23;59;1;13;27;48;51;0.56999999999999995;0.13;0.13;0.17000000000000001;8;37;97;1;0.65000000000000002;0.16;0.14999999999999999;0.040000000000000001;0;6.3341170652356595;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;24;60;0;39;93;27;78;0.85999999999999999;0.02;0.11;0.01;22;5;62;95;0.059999999999999998;0.56999999999999995;0.14000000000000001;0.23000000000000001;0;6.3641454040232475;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;25;8;1;20;44;0;0;0.26000000000000001;0.73999999999999999;0.0;0.0;99;3;69;24;0.20999999999999999;0.60999999999999999;0.12;0.060000000000000102;0;2.631669846067325;48;14;21;2;nein
2019_03_21 12:10;43;0;0;practice;26;68;1;39;58;40;8;0.48999999999999999;0.44;0.02;0.050000000000000003;92;83;51;2;0.57999999999999996;0.13;0.02;0.27000000000000002;1;8.215570104823883;48;14;21;2;nein
