date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_02_22 11:21;9;0;0;practice;1;48;0;20;25;24;35;0.32000000000000001;0.13;0.48999999999999999;0.059999999999999901;44;76;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;1;5.5580486625203775;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;2;31;0;72;59;40;92;0.59999999999999998;0.34999999999999998;0.02;0.029999999999999999;97;29;0;0;0.38;0.62;0.0;0.0;0;4.112811718108787;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;3;60;1;39;93;27;78;0.85999999999999999;0.02;0.11;0.01;22;5;62;95;0.059999999999999998;0.56999999999999995;0.14000000000000001;0.23000000000000001;0;5.714043147165285;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;4;52;1;17;61;57;59;0.070000000000000007;0.050000000000000003;0.33000000000000002;0.55000000000000004;12;93;94;62;0.71999999999999997;0.16;0.080000000000000002;0.040000000000000001;0;5.263582716372184;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;5;19;1;25;73;0;0;0.69999999999999996;0.29999999999999999;0.0;0.0;87;84;1;86;0.040000000000000001;0.59999999999999998;0.28000000000000003;0.080000000000000002;1;4.312946041829491;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;6;65;1;35;15;77;1;0.62;0.33000000000000002;0.029999999999999999;0.02;68;3;25;96;0.38;0.28000000000000003;0.28000000000000003;0.059999999999999901;1;4.933266321149858;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;7;75;0;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;0;5.013594022273537;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;8;57;0;39;68;59;91;0.73999999999999999;0.040000000000000001;0.14999999999999999;0.070000000000000007;9;22;40;84;0.29999999999999999;0.32000000000000001;0.040000000000000001;0.34000000000000002;1;4.85330329545468;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;9;24;1;19;38;0;0;0.89000000000000001;0.11;0.0;0.0;45;76;95;57;0.29999999999999999;0.22;0.40000000000000002;0.080000000000000002;1;3.8726310931178887;39;9;20;2;das experiment war interessant
2019_02_22 11:21;9;0;0;practice;10;34;0;57;23;66;79;0.56000000000000005;0.23000000000000001;0.13;0.079999999999999905;85;9;0;0;0.56000000000000005;0.44;0.0;0.0;1;2.8119182472746616;39;9;20;2;das experiment war interessant
