date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_04 11:47;25;0;0;practice;1;68;0;39;58;40;8;0.48999999999999999;0.44;0.02;0.050000000000000003;92;83;51;2;0.57999999999999996;0.13;0.02;0.27000000000000002;1;7.4479154506043415;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;2;7;1;13;31;0;0;0.51000000000000001;0.48999999999999999;0.0;0.0;8;79;42;18;0.85999999999999999;0.089999999999999997;0.02;0.029999999999999999;0;9.316080754641007;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;3;39;0;53;65;48;75;0.92000000000000004;0.029999999999999999;0.01;0.040000000000000001;16;83;0;0;0.31;0.68999999999999995;0.0;0.0;1;5.513703708929825;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;4;11;1;10;44;0;0;0.48999999999999999;0.51000000000000001;0.0;0.0;88;12;54;50;0.17000000000000001;0.75;0.02;0.059999999999999998;0;8.365585755942448;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;5;69;0;38;74;27;73;0.22;0.19;0.45000000000000001;0.14000000000000001;1;97;79;84;0.28000000000000003;0.45000000000000001;0.17000000000000001;0.10000000000000001;1;9.526415111282404;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;6;20;0;32;11;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;86;42;65;0.45000000000000001;0.38;0.050000000000000003;0.12;0;5.353568390899454;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;7;53;1;47;24;95;38;0.57999999999999996;0.28000000000000003;0.02;0.12;8;22;93;96;0.54000000000000004;0.34000000000000002;0.10000000000000001;0.0199999999999999;0;6.4043889841777855;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;8;18;1;47;36;0;0;0.089999999999999997;0.91000000000000003;0.0;0.0;2;44;81;9;0.20000000000000001;0.25;0.51000000000000001;0.040000000000000001;0;7.915145279583157;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;9;63;0;24;82;6;96;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;73;10;71;22;0.31;0.51000000000000001;0.050000000000000003;0.13;0;8.495562843731022;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;10;13;0;15;25;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;3;43;35;73;0.44;0.40000000000000002;0.01;0.14999999999999999;0;7.014554898863935;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;11;58;0;44;50;85;42;0.38;0.57999999999999996;0.02;0.02;37;88;19;12;0.20000000000000001;0.29999999999999999;0.46000000000000002;0.040000000000000001;0;6.724368406807116;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;12;41;0;19;54;51;8;0.76000000000000001;0.070000000000000007;0.16;0.0099999999999999794;2;77;0;0;0.54000000000000004;0.46000000000000002;0.0;0.0;0;5.473567569855732;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;13;55;0;53;11;80;74;0.31;0.37;0.28000000000000003;0.039999999999999897;6;93;98;96;0.69999999999999996;0.22;0.050000000000000003;0.029999999999999999;1;7.725028447832301;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;14;34;1;57;23;66;79;0.56000000000000005;0.23000000000000001;0.13;0.079999999999999905;85;9;0;0;0.56000000000000005;0.44;0.0;0.0;1;7.354915092682859;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;15;75;0;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;0;9.966672418238886;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;16;65;1;35;15;77;1;0.62;0.33000000000000002;0.029999999999999999;0.02;68;3;25;96;0.38;0.28000000000000003;0.28000000000000003;0.059999999999999901;0;4.092703050813725;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;17;70;0;21;42;14;63;0.96999999999999997;0.01;0.01;0.01;70;2;6;76;0.23999999999999999;0.42999999999999999;0.01;0.32000000000000001;0;4.793112738087075;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;18;25;1;7;18;0;0;0.20999999999999999;0.79000000000000004;0.0;0.0;92;45;33;13;0.41999999999999998;0.17999999999999999;0.22;0.17999999999999999;0;6.434311485481885;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;19;61;1;51;48;56;88;0.91000000000000003;0.02;0.01;0.059999999999999998;78;21;14;82;0.55000000000000004;0.29999999999999999;0.070000000000000007;0.080000000000000002;0;5.263430135073577;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;20;26;0;24;46;74;59;0.29999999999999999;0.11;0.25;0.34000000000000002;91;6;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;5.5135690066799725;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;21;8;1;20;44;0;0;0.26000000000000001;0.73999999999999999;0.0;0.0;99;3;69;24;0.20999999999999999;0.60999999999999999;0.12;0.060000000000000102;0;3.4622474493153277;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;22;14;0;92;56;0;0;0.11;0.89000000000000001;0.0;0.0;97;31;51;4;0.58999999999999997;0.22;0.080000000000000002;0.11;0;5.233528801265493;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;23;2;1;41;60;0;0;0.97999999999999998;0.02;0.0;0.0;10;14;97;6;0.54000000000000004;0.17000000000000001;0.12;0.17000000000000001;0;5.793901387689402;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;24;19;1;25;73;0;0;0.69999999999999996;0.29999999999999999;0.0;0.0;87;84;1;86;0.040000000000000001;0.59999999999999998;0.28000000000000003;0.080000000000000002;1;5.96386772495498;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;25;51;0;38;13;51;84;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;4;89;35;16;0.80000000000000004;0.089999999999999997;0.059999999999999998;0.050000000000000003;0;4.13283245477578;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;26;10;1;34;59;0;0;0.16;0.83999999999999997;0.0;0.0;21;61;96;7;0.19;0.01;0.5;0.29999999999999999;0;4.142667643365712;16;92;19;2; nein 
2019_03_04 11:47;25;0;0;practice;27;6;0;42;59;0;0;0.35999999999999999;0.64000000000000001;0.0;0.0;77;19;6;7;0.44;0.14999999999999999;0.17999999999999999;0.23000000000000001;0;6.154142030052753;16;92;19;2; nein 
