date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_15 12:49;30;0;1;practice;1;62;0;65;52;74;55;0.16;0.12;0.14999999999999999;0.56999999999999995;72;86;2;68;0.12;0.53000000000000003;0.22;0.13;1;14.974173003384522;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;2;26;1;24;46;74;59;0.29999999999999999;0.11;0.25;0.34000000000000002;91;6;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;14.266270122667493;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;3;27;1;68;43;98;36;0.54000000000000004;0.44;0.01;0.0099999999999999603;97;13;0;0;0.27000000000000002;0.72999999999999998;0.0;0.0;0;9.082981738898638;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;4;37;0;50;66;99;12;0.26000000000000001;0.71999999999999997;0.01;0.01;22;90;0;0;0.37;0.63;0.0;0.0;1;7.266484687481125;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;5;52;0;17;61;57;59;0.070000000000000007;0.050000000000000003;0.33000000000000002;0.55000000000000004;12;93;94;62;0.71999999999999997;0.16;0.080000000000000002;0.040000000000000001;1;11.983036550747102;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;6;49;1;14;31;42;22;0.77000000000000002;0.089999999999999997;0.02;0.12;87;28;0;0;0.68000000000000005;0.32000000000000001;0.0;0.0;0;8.233000709763814;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;7;40;0;29;65;30;41;0.70999999999999996;0.01;0.14999999999999999;0.13;2;59;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;1;13.582852647213372;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;8;34;0;57;23;66;79;0.56000000000000005;0.23000000000000001;0.13;0.079999999999999905;85;9;0;0;0.56000000000000005;0.44;0.0;0.0;1;10.716436402379827;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;9;24;0;19;38;0;0;0.89000000000000001;0.11;0.0;0.0;45;76;95;57;0.29999999999999999;0.22;0.40000000000000002;0.080000000000000002;0;6.816402437635929;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;10;39;1;53;65;48;75;0.92000000000000004;0.029999999999999999;0.01;0.040000000000000001;16;83;0;0;0.31;0.68999999999999995;0.0;0.0;0;6.983050341908552;4;59;20;2;
2019_03_15 12:49;30;0;1;practice;11;16;0;50;42;0;0;0.32000000000000001;0.68000000000000005;0.0;0.0;97;2;56;31;0.35999999999999999;0.16;0.16;0.32000000000000001;0;8.09969694724623;4;59;20;2;
