date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_14 14:01;28;0;1;practice;1;73;1;99;88;95;28;0.83999999999999997;0.14000000000000001;0.01;0.01;90;93;10;74;0.080000000000000002;0.46000000000000002;0.34999999999999998;0.11;0;14.61309144652887;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;2;57;0;39;68;59;91;0.73999999999999999;0.040000000000000001;0.14999999999999999;0.070000000000000007;9;22;40;84;0.29999999999999999;0.32000000000000001;0.040000000000000001;0.34000000000000002;0;8.950198888839623;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;3;4;1;40;59;0;0;0.19;0.81000000000000005;0.0;0.0;10;88;13;45;0.56000000000000005;0.28999999999999998;0.01;0.14000000000000001;0;16.083741470808945;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;4;64;0;44;60;96;45;0.53000000000000003;0.10000000000000001;0.029999999999999999;0.34000000000000002;88;20;43;31;0.47999999999999998;0.38;0.050000000000000003;0.089999999999999997;1;20.433869861717767;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;5;14;1;92;56;0;0;0.11;0.89000000000000001;0.0;0.0;97;31;51;4;0.58999999999999997;0.22;0.080000000000000002;0.11;1;0.5500993963094061;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;6;48;1;20;25;24;35;0.32000000000000001;0.13;0.48999999999999999;0.059999999999999901;44;76;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;1;9.300207324215535;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;7;45;1;37;40;75;23;0.54000000000000004;0.38;0.059999999999999998;0.02;1;90;0;0;0.28000000000000003;0.71999999999999997;0.0;0.0;1;13.217084875275077;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;8;22;1;84;87;0;0;0.17000000000000001;0.82999999999999996;0.0;0.0;3;24;41;83;0.68000000000000005;0.11;0.10000000000000001;0.11;0;5.750386968851899;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;9;41;1;19;54;51;8;0.76000000000000001;0.070000000000000007;0.16;0.0099999999999999794;2;77;0;0;0.54000000000000004;0.46000000000000002;0.0;0.0;1;10.866934995005977;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;10;1;1;67;36;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;1;4;81;77;0.25;0.54000000000000004;0.14000000000000001;0.070000000000000007;1;12.400297066349367;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;11;68;0;39;58;40;8;0.48999999999999999;0.44;0.02;0.050000000000000003;92;83;51;2;0.57999999999999996;0.13;0.02;0.27000000000000002;1;10.016916296055342;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;12;33;0;54;82;55;71;0.56000000000000005;0.20999999999999999;0.02;0.20999999999999999;13;99;0;0;0.5;0.5;0.0;0.0;1;9.383688356807852;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;13;55;1;53;11;80;74;0.31;0.37;0.28000000000000003;0.039999999999999897;6;93;98;96;0.69999999999999996;0.22;0.050000000000000003;0.029999999999999999;0;16.16722250340149;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;14;18;0;47;36;0;0;0.089999999999999997;0.91000000000000003;0.0;0.0;2;44;81;9;0.20000000000000001;0.25;0.51000000000000001;0.040000000000000001;1;8.433520579430251;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;15;29;0;66;40;92;49;0.46999999999999997;0.10000000000000001;0.34000000000000002;0.089999999999999997;8;94;0;0;0.44;0.56000000000000005;0.0;0.0;1;15.617208102322593;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;16;43;1;11;17;21;44;0.16;0.46000000000000002;0.25;0.13;2;66;0;0;0.44;0.56000000000000005;0.0;0.0;1;9.683570453989887;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;17;60;0;39;93;27;78;0.85999999999999999;0.02;0.11;0.01;22;5;62;95;0.059999999999999998;0.56999999999999995;0.14000000000000001;0.23000000000000001;1;12.167097095344161;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;18;27;0;68;43;98;36;0.54000000000000004;0.44;0.01;0.0099999999999999603;97;13;0;0;0.27000000000000002;0.72999999999999998;0.0;0.0;0;14.517169036590303;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;19;49;0;14;31;42;22;0.77000000000000002;0.089999999999999997;0.02;0.12;87;28;0;0;0.68000000000000005;0.32000000000000001;0.0;0.0;1;7.833528661995388;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;20;9;0;57;44;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;38;35;64;95;0.34000000000000002;0.45000000000000001;0.089999999999999997;0.12;0;12.266975792716721;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;21;32;0;21;86;16;78;0.45000000000000001;0.41999999999999998;0.050000000000000003;0.080000000000000099;95;9;0;0;0.42999999999999999;0.56999999999999995;0.0;0.0;1;17.717265770784934;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;22;58;0;44;50;85;42;0.38;0.57999999999999996;0.02;0.02;37;88;19;12;0.20000000000000001;0.29999999999999999;0.46000000000000002;0.040000000000000001;0;14.867084458317322;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;23;70;1;21;42;14;63;0.96999999999999997;0.01;0.01;0.01;70;2;6;76;0.23999999999999999;0.42999999999999999;0.01;0.32000000000000001;1;8.000323944086631;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;24;11;1;10;44;0;0;0.48999999999999999;0.51000000000000001;0.0;0.0;88;12;54;50;0.17000000000000001;0.75;0.02;0.059999999999999998;1;9.517024063592999;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;25;17;0;27;61;0;0;0.68999999999999995;0.31;0.0;0.0;3;91;69;43;0.29999999999999999;0.33000000000000002;0.27000000000000002;0.099999999999999895;1;10.117036187441045;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;26;75;0;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;1;23.534231267852874;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;27;37;1;50;66;99;12;0.26000000000000001;0.71999999999999997;0.01;0.01;22;90;0;0;0.37;0.63;0.0;0.0;1;9.966898366872783;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;28;13;0;15;25;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;3;43;35;73;0.44;0.40000000000000002;0.01;0.14999999999999999;1;11.083577253608382;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;29;10;1;34;59;0;0;0.16;0.83999999999999997;0.0;0.0;21;61;96;7;0.19;0.01;0.5;0.29999999999999999;1;15.117064733009101;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;30;67;0;74;31;10;77;0.11;0.070000000000000007;0.77000000000000002;0.050000000000000003;2;23;8;97;0.56999999999999995;0.01;0.059999999999999998;0.35999999999999999;0;14.10035402919084;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;31;25;0;7;18;0;0;0.20999999999999999;0.79000000000000004;0.0;0.0;92;45;33;13;0.41999999999999998;0.17999999999999999;0.22;0.17999999999999999;1;8.400211429645651;52;97;23;2;
2019_03_14 14:01;28;0;1;practice;32;50;0;17;12;21;14;0.55000000000000004;0.34000000000000002;0.059999999999999998;0.049999999999999899;13;93;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;16.883918966509327;52;97;23;2;
