date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_03_22 13:22;53;0;0;practice;1;33;1;54;82;55;71;0.56000000000000005;0.20999999999999999;0.02;0.20999999999999999;13;99;0;0;0.5;0.5;0.0;0.0;0;9.1610771124042;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;2;19;0;25;73;0;0;0.69999999999999996;0.29999999999999999;0.0;0.0;87;84;1;86;0.040000000000000001;0.59999999999999998;0.28000000000000003;0.080000000000000002;1;8.233249057306239;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;3;71;0;94;87;26;75;0.71999999999999997;0.23999999999999999;0.02;0.02;90;27;12;83;0.16;0.73999999999999999;0.02;0.080000000000000002;0;6.766718870121622;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;4;62;1;65;52;74;55;0.16;0.12;0.14999999999999999;0.56999999999999995;72;86;2;68;0.12;0.53000000000000003;0.22;0.13;1;6.566671017845692;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;5;50;1;17;12;21;14;0.55000000000000004;0.34000000000000002;0.059999999999999998;0.049999999999999899;13;93;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;1;8.533216118776181;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;6;26;1;24;46;74;59;0.29999999999999999;0.11;0.25;0.34000000000000002;91;6;0;0;0.28999999999999998;0.70999999999999996;0.0;0.0;0;6.633548743412575;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;7;1;0;67;36;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;1;4;81;77;0.25;0.54000000000000004;0.14000000000000001;0.070000000000000007;0;6.983280568608279;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;8;69;0;38;74;27;73;0.22;0.19;0.45000000000000001;0.14000000000000001;1;97;79;84;0.28000000000000003;0.45000000000000001;0.17000000000000001;0.10000000000000001;1;5.683240381677024;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;9;28;1;37;83;75;8;0.83999999999999997;0.070000000000000007;0.01;0.080000000000000002;94;2;0;0;0.19;0.81000000000000005;0.0;0.0;0;4.5668464548107295;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;10;68;1;39;58;40;8;0.48999999999999999;0.44;0.02;0.050000000000000003;92;83;51;2;0.57999999999999996;0.13;0.02;0.27000000000000002;0;15.533204893376023;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;11;67;0;74;31;10;77;0.11;0.070000000000000007;0.77000000000000002;0.050000000000000003;2;23;8;97;0.56999999999999995;0.01;0.059999999999999998;0.35999999999999999;0;7.3999411147588035;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;12;24;0;19;38;0;0;0.89000000000000001;0.11;0.0;0.0;45;76;95;57;0.29999999999999999;0.22;0.40000000000000002;0.080000000000000002;1;10.24989279743022;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;13;58;0;44;50;85;42;0.38;0.57999999999999996;0.02;0.02;37;88;19;12;0.20000000000000001;0.29999999999999999;0.46000000000000002;0.040000000000000001;1;8.433370676497361;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;14;60;1;39;93;27;78;0.85999999999999999;0.02;0.11;0.01;22;5;62;95;0.059999999999999998;0.56999999999999995;0.14000000000000001;0.23000000000000001;0;5.683328260521193;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;15;20;0;32;11;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;86;42;65;0.45000000000000001;0.38;0.050000000000000003;0.12;1;5.566588270611646;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;16;64;0;44;60;96;45;0.53000000000000003;0.10000000000000001;0.029999999999999999;0.34000000000000002;88;20;43;31;0.47999999999999998;0.38;0.050000000000000003;0.089999999999999997;0;3.7000775194046582;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;17;38;1;51;89;10;60;0.57999999999999996;0.029999999999999999;0.080000000000000002;0.31;8;84;0;0;0.33000000000000002;0.67000000000000004;0.0;0.0;1;3.366740551179646;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;18;18;1;47;36;0;0;0.089999999999999997;0.91000000000000003;0.0;0.0;2;44;81;9;0.20000000000000001;0.25;0.51000000000000001;0.040000000000000001;1;4.599915520847389;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;19;12;0;45;86;0;0;0.97999999999999998;0.02;0.0;0.0;6;23;95;81;0.14999999999999999;0.40999999999999998;0.050000000000000003;0.39000000000000001;1;4.9167097775480215;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;20;36;0;56;89;86;77;0.66000000000000003;0.080000000000000002;0.14999999999999999;0.11;29;91;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;4.066587468797479;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;21;14;0;92;56;0;0;0.11;0.89000000000000001;0.0;0.0;97;31;51;4;0.58999999999999997;0.22;0.080000000000000002;0.11;0;4.083240189241224;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;22;13;0;15;25;0;0;0.29999999999999999;0.69999999999999996;0.0;0.0;3;43;35;73;0.44;0.40000000000000002;0.01;0.14999999999999999;0;6.916587581051317;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;23;4;0;40;59;0;0;0.19;0.81000000000000005;0.0;0.0;10;88;13;45;0.56000000000000005;0.28999999999999998;0.01;0.14000000000000001;0;4.049929296016671;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;24;31;0;72;59;40;92;0.59999999999999998;0.34999999999999998;0.02;0.029999999999999999;97;29;0;0;0.38;0.62;0.0;0.0;0;4.03351038461733;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;25;15;1;24;59;0;0;0.56999999999999995;0.42999999999999999;0.0;0.0;9;8;80;22;0.31;0.10000000000000001;0.55000000000000004;0.039999999999999897;0;7.633437451589998;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;26;21;1;59;69;0;0;0.34000000000000002;0.66000000000000003;0.0;0.0;64;18;5;24;0.14999999999999999;0.040000000000000001;0.51000000000000001;0.29999999999999999;0;4.900084960240747;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;27;75;1;21;86;27;62;0.88;0.040000000000000001;0.070000000000000007;0.0099999999999999794;13;3;49;87;0.28999999999999998;0.39000000000000001;0.070000000000000007;0.25;0;7.649897736606363;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;28;23;0;99;93;0;0;0.57999999999999996;0.41999999999999998;0.0;0.0;64;10;80;81;0.13;0.55000000000000004;0.02;0.29999999999999999;0;6.649806009052554;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;29;65;0;35;15;77;1;0.62;0.33000000000000002;0.029999999999999999;0.02;68;3;25;96;0.38;0.28000000000000003;0.28000000000000003;0.059999999999999901;1;7.383281338349661;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;30;41;0;19;54;51;8;0.76000000000000001;0.070000000000000007;0.16;0.0099999999999999794;2;77;0;0;0.54000000000000004;0.46000000000000002;0.0;0.0;0;2.86658772537794;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;31;44;0;69;48;22;63;0.39000000000000001;0.40999999999999998;0.19;0.01;1;94;0;0;0.22;0.78000000000000003;0.0;0.0;1;1.9334596778817286;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;32;5;0;23;58;0;0;0.71999999999999997;0.28000000000000003;0.0;0.0;94;12;52;3;0.11;0.84999999999999998;0.029999999999999999;0.01;0;5.283243139917431;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;33;59;1;13;27;48;51;0.56999999999999995;0.13;0.13;0.17000000000000001;8;37;97;1;0.65000000000000002;0.16;0.14999999999999999;0.040000000000000001;0;7.066624352254621;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;34;30;0;54;78;85;25;0.20999999999999999;0.60999999999999999;0.089999999999999997;0.090000000000000094;87;20;0;0;0.58999999999999997;0.40999999999999998;0.0;0.0;0;6.250030388760933;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;35;7;1;13;31;0;0;0.51000000000000001;0.48999999999999999;0.0;0.0;8;79;42;18;0.85999999999999999;0.089999999999999997;0.02;0.029999999999999999;0;3.8667307690457164;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;36;2;0;41;60;0;0;0.97999999999999998;0.02;0.0;0.0;10;14;97;6;0.54000000000000004;0.17000000000000001;0.12;0.17000000000000001;1;4.650046232611203;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;37;70;1;21;42;14;63;0.96999999999999997;0.01;0.01;0.01;70;2;6;76;0.23999999999999999;0.42999999999999999;0.01;0.32000000000000001;1;8.200061002030452;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;38;57;0;39;68;59;91;0.73999999999999999;0.040000000000000001;0.14999999999999999;0.070000000000000007;9;22;40;84;0.29999999999999999;0.32000000000000001;0.040000000000000001;0.34000000000000002;0;5.883359755785932;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;39;37;1;50;66;99;12;0.26000000000000001;0.71999999999999997;0.01;0.01;22;90;0;0;0.37;0.63;0.0;0.0;0;5.349931316588481;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;40;47;0;91;99;90;78;0.93000000000000005;0.040000000000000001;0.02;0.0099999999999999499;10;87;0;0;0.23000000000000001;0.77000000000000002;0.0;0.0;0;4.799945091758673;74;74;20;2;
2019_03_22 13:22;53;0;0;practice;41;34;1;57;23;66;79;0.56000000000000005;0.23000000000000001;0.13;0.079999999999999905;85;9;0;0;0.56000000000000005;0.44;0.0;0.0;0;7.933284240917601;74;74;20;2;
