date;id;block;order;cond;trial;gameid;leftright;oa1;oa2;oa3;oa4;pa1;pa2;pa3;pa4;ob1;ob2;ob3;ob4;pb1;pb2;pb3;pb4;choice;rt;paytrial;payout;alter;geschlecht;comment
2019_02_22 10:00;6;0;1;practice;1;28;1;37;83;75;8;0.83999999999999997;0.070000000000000007;0.01;0.080000000000000002;94;2;0;0;0.19;0.81000000000000005;0.0;0.0;0;14.011728151154784;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;2;1;0;67;36;0;0;0.14999999999999999;0.84999999999999998;0.0;0.0;1;4;81;77;0.25;0.54000000000000004;0.14000000000000001;0.070000000000000007;1;11.31635315051335;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;3;6;1;42;59;0;0;0.35999999999999999;0.64000000000000001;0.0;0.0;77;19;6;7;0.44;0.14999999999999999;0.17999999999999999;0.23000000000000001;0;9.583110859380213;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;4;17;0;27;61;0;0;0.68999999999999995;0.31;0.0;0.0;3;91;69;43;0.29999999999999999;0.33000000000000002;0.27000000000000002;0.099999999999999895;1;12.94974130587616;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;5;70;0;21;42;14;63;0.96999999999999997;0.01;0.01;0.01;70;2;6;76;0.23999999999999999;0.42999999999999999;0.01;0.32000000000000001;0;17.266298435391946;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;6;51;0;38;13;51;84;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;4;89;35;16;0.80000000000000004;0.089999999999999997;0.059999999999999998;0.050000000000000003;0;8.88313414377535;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;7;44;1;69;48;22;63;0.39000000000000001;0.40999999999999998;0.19;0.01;1;94;0;0;0.22;0.78000000000000003;0.0;0.0;0;6.450004618392086;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;8;30;0;54;78;85;25;0.20999999999999999;0.60999999999999999;0.089999999999999997;0.090000000000000094;87;20;0;0;0.58999999999999997;0.40999999999999998;0.0;0.0;0;9.3163784875278;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;9;20;1;32;11;0;0;0.40999999999999998;0.58999999999999997;0.0;0.0;1;86;42;65;0.45000000000000001;0.38;0.050000000000000003;0.12;1;8.799855226224281;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;10;8;0;20;44;0;0;0.26000000000000001;0.73999999999999999;0.0;0.0;99;3;69;24;0.20999999999999999;0.60999999999999999;0.12;0.060000000000000102;0;9.066567713331096;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;11;52;1;17;61;57;59;0.070000000000000007;0.050000000000000003;0.33000000000000002;0.55000000000000004;12;93;94;62;0.71999999999999997;0.16;0.080000000000000002;0.040000000000000001;0;8.066567713331096;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;12;61;1;51;48;56;88;0.91000000000000003;0.02;0.01;0.059999999999999998;78;21;14;82;0.55000000000000004;0.29999999999999999;0.070000000000000007;0.080000000000000002;0;10.999977228759235;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;13;19;0;25;73;0;0;0.69999999999999996;0.29999999999999999;0.0;0.0;87;84;1;86;0.040000000000000001;0.59999999999999998;0.28000000000000003;0.080000000000000002;1;12.483076478013572;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;14;63;0;24;82;6;96;0.91000000000000003;0.070000000000000007;0.01;0.0099999999999999603;73;10;71;22;0.31;0.51000000000000001;0.050000000000000003;0.13;0;18.966572780734168;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;15;39;0;53;65;48;75;0.92000000000000004;0.029999999999999999;0.01;0.040000000000000001;16;83;0;0;0.31;0.68999999999999995;0.0;0.0;0;7.383164291615685;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;16;27;1;68;43;98;36;0.54000000000000004;0.44;0.01;0.0099999999999999603;97;13;0;0;0.27000000000000002;0.72999999999999998;0.0;0.0;0;9.383091487789898;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;17;46;1;79;57;98;81;0.67000000000000004;0.070000000000000007;0.20999999999999999;0.050000000000000003;1;76;0;0;0.56000000000000005;0.44;0.0;0.0;0;5.066509662703538;32;50;19;2; 
2019_02_22 10:00;6;0;1;practice;18;68;1;39;58;40;8;0.48999999999999999;0.44;0.02;0.050000000000000003;92;83;51;2;0.57999999999999996;0.13;0.02;0.27000000000000002;1;10.466595872696416;32;50;19;2; 
